
time,qw,qx,qy,qz,roll,pitch,yaw,hfbx,hfby,hfbz,ax,ay,az,hgx,hgy,hgz
6.219123,0.049690,-0.968351,0.118542,-0.214535,-170.753037,-23.810289,-15.916283,-0.032763,-0.241651,0.024235,-0.056107,-0.094223,-1.015381,0.218422,-0.074105,-0.443638
6.229150,0.050009,-0.971933,0.121148,-0.196010,-171.048538,-21.647789,-15.929256,-0.037893,-0.237302,0.021715,-0.095062,-0.090805,-1.158218,0.201855,-0.073549,-0.451506
6.239177,0.046852,-0.968066,0.125866,-0.212278,-170.959579,-23.528412,-16.706793,-0.047709,-0.240470,0.018730,-0.165695,-0.068817,-1.305573,0.184450,-0.072352,-0.459079
6.249204,0.045740,-0.964085,0.129667,-0.227782,-170.630920,-25.298931,-17.432213,-0.050192,-0.297785,0.025278,-0.341751,-0.065842,-1.454224,0.199602,-0.072075,-0.452743
6.259233,0.046671,-0.959809,0.132994,-0.243210,-170.032043,-27.029900,-18.184246,-0.041273,-0.355850,0.038974,-0.545502,-0.096573,-1.459442,0.213670,-0.073633,-0.446023
6.269259,0.049141,-0.955183,0.136134,-0.258706,-169.205414,-28.740442,-19.001127,-0.039647,-0.367998,0.044176,-0.503662,-0.104004,-1.318405,0.227228,-0.077140,-0.438671
6.279286,0.051797,-0.950249,0.139416,-0.274148,-168.304764,-30.435947,-19.890583,-0.058403,-0.366889,0.037388,-0.405869,-0.055588,-1.179474,0.240421,-0.082158,-0.430657
6.289313,0.053872,-0.945036,0.142987,-0.289498,-167.417389,-32.124821,-20.849772,-0.065100,-0.349140,0.033257,-0.251694,-0.047562,-0.991989,0.253287,-0.087440,-0.422160
6.299340,0.055443,-0.939557,0.146679,-0.304784,-166.535156,-33.811329,-21.862129,-0.068087,-0.330882,0.030097,-0.159409,-0.052628,-0.939194,0.265883,-0.092305,-0.413289
6.309367,0.057685,-0.933674,0.150644,-0.320129,-165.489716,-35.479568,-23.002008,-0.061043,-0.313666,0.033111,-0.090500,-0.084183,-0.964310,0.278230,-0.096797,-0.404033
6.319394,0.060858,-0.927487,0.154243,-0.335444,-164.266693,-37.118603,-24.203398,-0.040065,-0.329844,0.055924,-0.121307,-0.163177,-1.049332,0.290206,-0.102085,-0.394190
6.329422,0.064186,-0.921239,0.157252,-0.350313,-162.992310,-38.701054,-25.393078,-0.043171,-0.421359,0.084838,-0.400284,-0.153625,-0.966690,0.301733,-0.108185,-0.383773
6.339449,0.067511,-0.914838,0.160119,-0.364864,-161.660706,-40.237938,-26.631805,-0.024191,-0.471315,0.123994,-0.634476,-0.172714,-0.780289,0.312629,-0.114218,-0.373161
6.349476,0.070167,-0.908244,0.163219,-0.379180,-160.336838,-41.749233,-27.946606,-0.001819,-0.475099,0.155973,-0.734924,-0.199661,-0.616745,0.322982,-0.120183,-0.362317
6.359503,0.072168,-0.902385,0.166764,-0.391063,-159.143951,-42.977345,-29.238134,-0.005265,-0.943370,0.332340,-0.835022,-0.171082,-0.498856,0.332936,-0.125618,-0.351299
6.369530,0.073388,-0.896481,0.170044,-0.402827,-158.012833,-44.210293,-30.513422,-0.018548,-0.940499,0.340081,-0.913742,-0.156891,-0.483719,0.340855,-0.130338,-0.341862
6.379557,0.074762,-0.890448,0.172869,-0.414579,-156.815720,-45.436630,-31.801170,-0.056378,-0.945047,0.322719,-0.880524,-0.146606,-0.583145,0.348647,-0.134289,-0.332345
6.389585,0.075980,-0.883814,0.175121,-0.427413,-155.513870,-46.793804,-33.153805,-0.086732,-0.946921,0.310059,-0.840424,-0.150101,-0.693497,0.356237,-0.138240,-0.322535
6.399612,0.083549,-0.893092,0.174481,-0.406472,-156.076035,-44.177090,-31.948189,-0.058856,-0.932784,0.356310,-0.860901,-0.162796,-0.568390,0.364447,-0.142001,-0.311546
6.409639,0.090429,-0.901621,0.174619,-0.385574,-156.564362,-41.582836,-30.937840,-0.018353,-0.921158,0.389473,-0.801285,-0.134369,-0.355560,0.348439,-0.145539,-0.327800
6.419666,0.096625,-0.909362,0.175203,-0.365081,-156.996857,-39.059238,-30.076359,0.009431,-0.914259,0.405727,-0.748703,-0.144196,-0.307526,0.331851,-0.148861,-0.343155
6.429693,0.102166,-0.916303,0.175255,-0.345673,-157.394226,-36.703415,-29.250900,-0.023104,-0.927507,0.373676,-0.773697,-0.145554,-0.409119,0.315062,-0.151830,-0.357380
6.439720,0.107385,-0.922618,0.175028,-0.326899,-157.741119,-34.444965,-28.471380,-0.063982,-0.938656,0.339438,-0.841888,-0.105469,-0.450348,0.298836,-0.154196,-0.370072
6.449747,0.112834,-0.928000,0.175095,-0.309318,-157.930176,-32.315502,-27.845425,-0.001453,-0.925973,0.378168,-0.872452,-0.148697,-0.367447,0.282807,-0.156292,-0.381606
6.459775,0.117783,-0.932269,0.175316,-0.294136,-158.022430,-30.472841,-27.363209,0.029270,-0.919350,0.392963,-0.911316,-0.161316,-0.309525,0.267291,-0.158870,-0.391591
6.469802,0.121876,-0.935553,0.175369,-0.281743,-158.074036,-28.974817,-26.971701,0.041071,-0.917414,0.396533,-1.000061,-0.132126,-0.202103,0.253565,-0.161372,-0.399611
6.479829,0.125159,-0.938290,0.175708,-0.270779,-158.137451,-27.655563,-26.663723,0.076083,-0.908570,0.411360,-1.000610,-0.129669,-0.101334,0.242213,-0.163431,-0.405767
6.489856,0.127861,-0.940999,0.176213,-0.259552,-158.264862,-26.321941,-26.360630,0.107604,-0.900377,0.422241,-0.954010,-0.152634,-0.082352,0.232078,-0.165014,-0.411014
6.499883,0.129843,-0.943720,0.176852,-0.247999,-158.475296,-24.970831,-26.055143,0.077127,-0.911516,0.404675,-0.977081,-0.131042,-0.108948,0.221707,-0.166054,-0.416284
6.509911,0.131386,-0.946189,0.177617,-0.236986,-158.700241,-23.690382,-25.787327,0.045127,-0.921579,0.386283,-0.962219,-0.105530,-0.139359,0.211078,-0.166395,-0.421637
6.519938,0.132867,-0.948269,0.178412,-0.227039,-158.879974,-22.530693,-25.570494,0.054796,-0.921407,0.385251,-0.942795,-0.143204,-0.208405,0.200897,-0.166409,-0.426575
6.529965,0.134135,-0.950054,0.179223,-0.218010,-159.042160,-21.479109,-25.390821,0.060233,-0.921923,0.383101,-0.946518,-0.158524,-0.232666,0.191589,-0.166500,-0.430800
6.539992,0.135235,-0.951723,0.180018,-0.209222,-159.209198,-20.460020,-25.220648,0.077406,-0.919844,0.385134,-0.968750,-0.147964,-0.158691,0.183081,-0.166508,-0.434479
6.550019,0.136316,-0.953431,0.180640,-0.200003,-159.390198,-19.398096,-25.022764,0.080005,-0.921041,0.381827,-0.990189,-0.126907,-0.098648,0.174777,-0.166369,-0.437938
6.560046,0.137368,-0.955168,0.180945,-0.190497,-159.582733,-18.312536,-24.785196,0.065005,-0.925877,0.372844,-1.002167,-0.111389,-0.101883,0.166065,-0.166096,-0.441417
6.570073,0.138362,-0.956847,0.181009,-0.181055,-159.775879,-17.241129,-24.527994,0.065789,-0.927481,0.368670,-1.004654,-0.109833,-0.097031,0.157100,-0.165679,-0.444841
6.580102,0.139446,-0.958451,0.180948,-0.171549,-159.954285,-16.163431,-24.263546,0.080951,-0.926431,0.368263,-0.985428,-0.120285,-0.085983,0.148197,-0.165164,-0.448075
6.590128,0.141090,-0.959940,0.180807,-0.161750,-160.069397,-15.041575,-23.997227,0.076868,-0.928872,0.362822,-0.973679,-0.128067,-0.121582,0.139189,-0.164693,-0.451126
6.600155,0.143212,-0.961152,0.180823,-0.152398,-160.105392,-13.955158,-23.774338,0.052101,-0.934022,0.353753,-0.944916,-0.129242,-0.202072,0.129760,-0.164684,-0.453931
6.610182,0.144971,-0.961880,0.180462,-0.146451,-160.082352,-13.262518,-23.596529,0.023545,-0.467533,0.175508,-0.928650,-0.132309,-0.227875,0.120581,-0.165206,-0.456265
6.620209,0.147839,-0.962609,0.180492,-0.138547,-159.979614,-12.319611,-23.428030,0.063212,-0.933183,0.354161,-0.936813,-0.127853,-0.169678,0.114707,-0.165874,-0.457536
6.630236,0.150874,-0.963225,0.180414,-0.130886,-159.847931,-11.402776,-23.255760,0.077431,-0.930901,0.357375,-0.930084,-0.114426,-0.096542,0.106682,-0.167318,-0.458949
6.640265,0.154049,-0.963629,0.180598,-0.123761,-159.678696,-10.537396,-23.129162,0.095512,-0.927759,0.361170,-0.924561,-0.120850,-0.065933,0.098852,-0.168939,-0.460106
6.650293,0.157300,-0.963878,0.180813,-0.117246,-159.481003,-9.737723,-23.021366,0.112817,-0.924344,0.364877,-0.951035,-0.143433,-0.069305,0.091439,-0.170797,-0.460952
6.660320,0.160475,-0.964024,0.180937,-0.111403,-159.272583,-9.016513,-22.917965,0.101838,-0.925482,0.365218,-1.001572,-0.136429,-0.066437,0.084569,-0.172817,-0.461510
6.670347,0.163526,-0.964099,0.181043,-0.106017,-159.064529,-8.349471,-22.821585,0.093226,-0.925928,0.366388,-0.993668,-0.122833,-0.057587,0.078360,-0.174859,-0.461837
6.680375,0.166425,-0.964111,0.181302,-0.100828,-158.866058,-7.705036,-22.745205,0.113225,-0.921969,0.370699,-0.964188,-0.137619,-0.047775,0.072605,-0.176849,-0.462020
6.690402,0.169005,-0.964088,0.181822,-0.095687,-158.699707,-7.067802,-22.696669,0.135989,-0.917339,0.374510,-0.940872,-0.151855,-0.030319,0.067037,-0.178732,-0.462136
6.700428,0.171232,-0.964055,0.182478,-0.090682,-158.568390,-6.450953,-22.663891,0.150279,-0.914236,0.376639,-0.922913,-0.155075,-0.008179,0.061522,-0.180334,-0.462281
6.710456,0.173185,-0.964052,0.183088,-0.085631,-158.469040,-5.836485,-22.622551,0.138420,-0.916114,0.376608,-0.934143,-0.156418,-0.037155,0.056176,-0.181625,-0.462456
6.720483,0.173994,-0.964133,0.183195,-0.082809,-158.446579,-5.504689,-22.571005,0.059664,-0.459508,0.187944,-0.947083,-0.150558,-0.067444,0.050845,-0.182637,-0.462674
6.730510,0.174364,-0.964260,0.183382,-0.080079,-158.471237,-5.191426,-22.528738,0.062025,-0.459251,0.187921,-0.972168,-0.153488,-0.054230,0.047964,-0.182924,-0.462869
6.740537,0.175261,-0.964377,0.184065,-0.074996,-158.490860,-4.596069,-22.490280,0.139919,-0.916394,0.375365,-0.984039,-0.158554,-0.020279,0.045242,-0.182818,-0.463184
6.750564,0.175171,-0.964557,0.184281,-0.072312,-158.565796,-4.297534,-22.451372,0.065757,-0.459188,0.186741,-0.979736,-0.155746,-0.037979,0.040065,-0.182822,-0.463659
6.760592,0.174955,-0.964696,0.184568,-0.070220,-158.640213,-4.065670,-22.434586,0.053396,-0.460725,0.185279,-0.963638,-0.142639,-0.076981,0.037468,-0.182288,-0.464086
6.770619,0.174698,-0.964798,0.184921,-0.068497,-158.710007,-3.873871,-22.434118,0.055848,-0.460824,0.184579,-0.959122,-0.143509,-0.068085,0.035450,-0.181739,-0.464460
6.780646,0.174621,-0.964855,0.185394,-0.066589,-158.763123,-3.655113,-22.444050,0.055659,-0.460980,0.183775,-0.948456,-0.142792,-0.070923,0.033780,-0.181215,-0.464789
6.790673,0.174653,-0.964927,0.185838,-0.064179,-158.815781,-3.379057,-22.439962,0.043600,-0.460585,0.182072,-0.953445,-0.139511,-0.124603,0.031875,-0.180829,-0.465073
6.800701,0.174591,-0.965014,0.186341,-0.061539,-158.884399,-3.078529,-22.437449,0.041873,-0.460890,0.181366,-0.994461,-0.141449,-0.129852,0.029471,-0.180455,-0.465377
6.810727,0.174514,-0.965086,0.186950,-0.058716,-158.958588,-2.755862,-22.443602,0.052452,-0.461391,0.181298,-1.017853,-0.152664,-0.094040,0.026852,-0.179950,-0.465731
6.820755,0.174395,-0.965116,0.187701,-0.056107,-159.032028,-2.454842,-22.471247,0.056893,-0.461164,0.180434,-1.006454,-0.157150,-0.084305,0.024040,-0.179398,-0.466097
6.830781,0.174225,-0.965102,0.188583,-0.053879,-159.102066,-2.194121,-22.522852,0.052595,-0.461879,0.179510,-0.981201,-0.142807,-0.079956,0.021416,-0.178843,-0.466438
6.840809,0.174104,-0.965078,0.189454,-0.051590,-159.167984,-1.925954,-22.572376,0.053127,-0.462501,0.178864,-0.952072,-0.134720,-0.065567,0.019143,-0.178305,-0.466743
6.850836,0.174119,-0.965045,0.190262,-0.049133,-159.222549,-1.637481,-22.611679,0.049843,-0.461618,0.177532,-0.933182,-0.136780,-0.093658,0.016804,-0.177798,-0.467026
6.860863,0.174178,-0.965022,0.190871,-0.046966,-159.265564,-1.384163,-22.634806,0.041329,-0.461130,0.176314,-0.936539,-0.129608,-0.119446,0.014288,-0.177381,-0.467269
6.870891,0.174149,-0.965015,0.191407,-0.044998,-159.314087,-1.156387,-22.653986,0.042321,-0.462371,0.176218,-0.954712,-0.125458,-0.099899,0.012078,-0.177050,-0.467456
6.880918,0.174119,-0.965000,0.191972,-0.042984,-159.363831,-0.922947,-22.675814,0.051440,-0.462807,0.175951,-0.959579,-0.133591,-0.070847,0.010091,-0.176670,-0.467647
6.890944,0.174073,-0.964968,0.192582,-0.041123,-159.411789,-0.705757,-22.706381,0.050329,-0.462500,0.175133,-0.970505,-0.136169,-0.080704,0.008054,-0.176276,-0.467835
6.900972,0.174148,-0.964915,0.193129,-0.039459,-159.441422,-0.508971,-22.734285,0.042069,-0.462138,0.174242,-0.977814,-0.128616,-0.105042,0.006159,-0.175894,-0.468008
6.910999,0.174486,-0.964823,0.193606,-0.037827,-159.440292,-0.311099,-22.754852,0.037293,-0.461807,0.173645,-0.979721,-0.123261,-0.117401,0.004442,-0.175658,-0.468116
6.921026,0.175096,-0.964682,0.194108,-0.035996,-159.412811,-0.084441,-22.774403,0.034169,-0.461279,0.173301,-0.962448,-0.118256,-0.125000,0.002715,-0.175672,-0.468124
6.931054,0.175964,-0.964522,0.194504,-0.033844,-159.363129,0.181331,-22.774866,0.035136,-0.460943,0.173284,-0.969193,-0.120605,-0.124298,0.000737,-0.175899,-0.468046
6.941081,0.176928,-0.964368,0.194766,-0.031632,-159.303741,0.453183,-22.758593,0.037850,-0.461061,0.173603,-0.992600,-0.125214,-0.116135,-0.001582,-0.176304,-0.467891
6.951107,0.177827,-0.964225,0.194993,-0.029465,-159.250488,0.717856,-22.739225,0.043975,-0.461936,0.174235,-1.003128,-0.129044,-0.088943,-0.003955,-0.176784,-0.467696
6.961134,0.178603,-0.964075,0.195327,-0.027405,-159.208832,0.970158,-22.734179,0.052109,-0.462093,0.174460,-0.993759,-0.135269,-0.061462,-0.006264,-0.177211,-0.467509
6.971162,0.179230,-0.963915,0.195786,-0.025589,-159.178635,1.194713,-22.748795,0.058932,-0.461496,0.174248,-0.971664,-0.142654,-0.049194,-0.008466,-0.177540,-0.467350
6.981189,0.179732,-0.963737,0.196409,-0.023971,-159.158569,1.398034,-22.786531,0.060912,-0.461221,0.174130,-0.961914,-0.143997,-0.044922,-0.010425,-0.177773,-0.467222
6.991217,0.180100,-0.963563,0.197113,-0.022339,-159.154251,1.601638,-22.833405,0.057511,-0.460225,0.173793,-0.967682,-0.145432,-0.064896,-0.012199,-0.177922,-0.467122
7.001243,0.180434,-0.963387,0.197844,-0.020752,-159.152969,1.800041,-22.884436,0.054284,-0.458831,0.173180,-0.968353,-0.147278,-0.086670,-0.013975,-0.177941,-0.467065
7.011270,0.180817,-0.963199,0.198548,-0.019348,-159.141953,1.978786,-22.936106,0.051628,-0.457867,0.172712,-0.967636,-0.146729,-0.099731,-0.015706,-0.177933,-0.467013
7.021297,0.181181,-0.963019,0.199202,-0.018158,-159.128403,2.132503,-22.986403,0.046057,-0.458144,0.172952,-0.958298,-0.134827,-0.101959,-0.017265,-0.178005,-0.466931
7.031325,0.181412,-0.962862,0.199845,-0.017090,-159.127350,2.269398,-23.038252,0.050632,-0.460046,0.173487,-0.971405,-0.133652,-0.070908,-0.018605,-0.178098,-0.466844
7.041352,0.181609,-0.962703,0.200500,-0.016235,-159.125504,2.382224,-23.095917,0.056021,-0.460383,0.173267,-0.972336,-0.138962,-0.054855,-0.019799,-0.178090,-0.466798
7.051379,0.181795,-0.962552,0.201113,-0.015518,-159.121765,2.478729,-23.151663,0.051544,-0.459421,0.172998,-0.971527,-0.136871,-0.074020,-0.020783,-0.178091,-0.466754
7.061406,0.181993,-0.962393,0.201738,-0.014923,-159.114166,2.562299,-23.211111,0.043838,-0.458812,0.173063,-0.976318,-0.128037,-0.092133,-0.021624,-0.178108,-0.466710
7.071434,0.182159,-0.962232,0.202377,-0.014633,-159.103317,2.611791,-23.278500,0.043792,-0.458286,0.172866,-0.977982,-0.129944,-0.096741,-0.022353,-0.178159,-0.466656
7.081460,0.182285,-0.962056,0.203099,-0.014649,-159.090347,2.628387,-23.361673,0.047163,-0.457982,0.172644,-0.986328,-0.137253,-0.094650,-0.022784,-0.178241,-0.466604
7.091487,0.182342,-0.961865,0.203948,-0.014709,-159.084702,2.641105,-23.460718,0.048714,-0.458163,0.172741,-0.977814,-0.137558,-0.089096,-0.022929,-0.178344,-0.466558
7.101515,0.182270,-0.961672,0.204914,-0.014725,-159.095062,2.658214,-23.572569,0.049002,-0.457656,0.172573,-0.967651,-0.138718,-0.093109,-0.023040,-0.178388,-0.466535
7.111543,0.182191,-0.961475,0.205918,-0.014633,-159.108826,2.687795,-23.686724,0.045959,-0.455549,0.171808,-0.964233,-0.141861,-0.118210,-0.023189,-0.178301,-0.466561
7.121569,0.182067,-0.961251,0.207060,-0.014740,-159.123520,2.697340,-23.820980,0.041988,-0.454876,0.171600,-0.957001,-0.136887,-0.128693,-0.023447,-0.178185,-0.466593
7.131597,0.181749,-0.961019,0.208360,-0.015427,-159.147263,2.641553,-23.985592,0.045062,-0.455446,0.171522,-0.949844,-0.138824,-0.119080,-0.023530,-0.178064,-0.466634
7.141623,0.181365,-0.960794,0.209654,-0.016434,-159.170792,2.548741,-24.156256,0.047875,-0.457001,0.171807,-0.965485,-0.140030,-0.103439,-0.023044,-0.177878,-0.466730
7.151650,0.180864,-0.960581,0.210955,-0.017685,-159.201492,2.426195,-24.332811,0.043773,-0.457146,0.171926,-0.976318,-0.135101,-0.110657,-0.022235,-0.177700,-0.466837
7.161678,0.180375,-0.960378,0.212175,-0.019058,-159.227371,2.288753,-24.502495,0.038791,-0.454830,0.171092,-0.984207,-0.137756,-0.143066,-0.021166,-0.177466,-0.466975
7.171705,0.179900,-0.960216,0.213195,-0.020325,-159.253326,2.159162,-24.646940,0.031533,-0.453163,0.170634,-0.990784,-0.133179,-0.170593,-0.019968,-0.177272,-0.467102
7.181733,0.179278,-0.960079,0.214190,-0.021744,-159.291901,2.008458,-24.791895,0.026507,-0.452884,0.170573,-0.982285,-0.124847,-0.178833,-0.018838,-0.177076,-0.467223
7.191759,0.178270,-0.959985,0.215258,-0.023590,-159.363510,1.802554,-24.954475,0.032914,-0.454114,0.170524,-0.968216,-0.131119,-0.162292,-0.017524,-0.176778,-0.467387
7.201786,0.176911,-0.959962,0.216278,-0.025360,-159.476288,1.594994,-25.110495,0.041006,-0.457762,0.171105,-0.968231,-0.133011,-0.123810,-0.015728,-0.176214,-0.467663
7.211813,0.175415,-0.959993,0.217179,-0.026825,-159.611206,1.414738,-25.246351,0.040918,-0.457735,0.170228,-0.958130,-0.133804,-0.129486,-0.013917,-0.175312,-0.468060
7.221840,0.173888,-0.960044,0.218016,-0.028152,-159.752701,1.247181,-25.371826,0.033352,-0.453711,0.167841,-0.948853,-0.136063,-0.179260,-0.012345,-0.174223,-0.468510
7.231868,0.172364,-0.960118,0.218705,-0.029572,-159.890686,1.066295,-25.481802,0.023908,-0.449273,0.165253,-0.947327,-0.134247,-0.227921,-0.010883,-0.173077,-0.468971
7.241896,0.170853,-0.960175,0.219391,-0.031357,-160.017563,0.845202,-25.598314,0.020535,-0.449746,0.164345,-0.949768,-0.128937,-0.234177,-0.009305,-0.171957,-0.469416
7.251922,0.169218,-0.960208,0.220136,-0.033920,-160.137970,0.536384,-25.736956,0.023682,-0.452767,0.164350,-0.940262,-0.126663,-0.213455,-0.007376,-0.170928,-0.469826
7.261949,0.167266,-0.960232,0.220992,-0.037186,-160.275040,0.144133,-25.902304,0.029236,-0.454464,0.163967,-0.935532,-0.132858,-0.201431,-0.004681,-0.169951,-0.470215
7.271976,0.164825,-0.960265,0.221954,-0.041275,-160.444351,-0.349653,-26.095778,0.032723,-0.456428,0.163647,-0.928146,-0.134491,-0.189514,-0.001258,-0.168832,-0.470639
7.282003,0.161985,-0.960269,0.222989,-0.046508,-160.626083,-0.978596,-26.319744,0.032619,-0.457894,0.162945,-0.932648,-0.133972,-0.189774,0.003051,-0.167437,-0.471129
7.292031,0.159101,-0.960208,0.223996,-0.052505,-160.788849,-1.693619,-26.555004,0.026637,-0.455159,0.160619,-0.941879,-0.138077,-0.235077,0.008539,-0.165920,-0.471598
7.302058,0.156263,-0.960068,0.224942,-0.059127,-160.925537,-2.477765,-26.795467,0.017073,-0.452018,0.158124,-0.960373,-0.137634,-0.289749,0.014777,-0.164531,-0.471930
7.312086,0.153530,-0.959813,0.225855,-0.066496,-161.025040,-3.342048,-27.047918,0.007125,-0.448598,0.155524,-0.955750,-0.132614,-0.338730,0.021616,-0.163323,-0.472086
7.322112,0.151377,-0.959348,0.226799,-0.074460,-161.036697,-4.255390,-27.319576,0.001270,-0.441812,0.152069,-0.923981,-0.137863,-0.392822,0.029148,-0.162378,-0.472007
7.332139,0.150035,-0.958634,0.227837,-0.082731,-160.941544,-5.177971,-27.615023,-0.004996,-0.434250,0.148898,-0.885178,-0.141068,-0.441116,0.037101,-0.162111,-0.471541
7.342166,0.149181,-0.957734,0.229073,-0.090894,-160.786972,-6.070817,-27.937918,-0.006435,-0.432173,0.148763,-0.867844,-0.145737,-0.460922,0.045125,-0.162678,-0.470645
7.352193,0.148371,-0.956738,0.230613,-0.098492,-160.635880,-6.893800,-28.288483,-0.009253,-0.438731,0.151932,-0.879654,-0.135574,-0.445068,0.052879,-0.163697,-0.469484
7.362221,0.147229,-0.955793,0.232173,-0.105467,-160.535233,-7.657054,-28.628721,-0.011235,-0.447157,0.155797,-0.918747,-0.124680,-0.424103,0.060015,-0.164666,-0.468285
7.372249,0.145278,-0.954901,0.233808,-0.112410,-160.520615,-8.438484,-28.974274,0.003604,-0.454924,0.161380,-0.937088,-0.138702,-0.370071,0.066622,-0.165207,-0.467200
7.382276,0.141964,-0.953954,0.235620,-0.120602,-160.611069,-9.392630,-29.362988,0.018845,-0.458310,0.165161,-0.894577,-0.151169,-0.317413,0.073374,-0.165008,-0.466258
7.392302,0.137124,-0.952923,0.237567,-0.130166,-160.818115,-10.540126,-29.790379,0.029949,-0.461958,0.167919,-0.866272,-0.154312,-0.270020,0.081600,-0.163844,-0.465301
7.402329,0.131340,-0.951802,0.239671,-0.140098,-161.106613,-11.755405,-30.237226,0.036016,-0.465024,0.168955,-0.820984,-0.144653,-0.223129,0.091462,-0.161591,-0.464254
7.412356,0.125601,-0.950477,0.241850,-0.150242,-161.369782,-12.994102,-30.699703,0.023655,-0.457777,0.161959,-0.746811,-0.152557,-0.322128,0.101867,-0.158587,-0.463122
7.422384,0.120492,-0.949014,0.243929,-0.159995,-161.565094,-14.175445,-31.149208,-0.005841,-0.426471,0.142428,-0.718277,-0.175095,-0.553741,0.112425,-0.155717,-0.461652
7.432412,0.116344,-0.947643,0.245627,-0.168375,-161.697510,-15.186587,-31.530394,-0.031684,-0.404227,0.126378,-0.718872,-0.172424,-0.731735,0.122446,-0.153376,-0.459883
7.442438,0.112607,-0.946373,0.246866,-0.176067,-161.808762,-16.120125,-31.845327,-0.041921,-0.418684,0.126575,-0.816910,-0.152435,-0.774780,0.130982,-0.151610,-0.458114
